"region","scenario","landuse","year","LU_frac"
"China","Reference_CI_IPSL","grass","2045",975.8528958
"China","Reference_CI_IPSL","grass","2050",974.7046755
"China","Reference_CI_IPSL","grass","2055",973.3688901
"China","Reference_CI_IPSL","grass","2060",971.8882331
"China","Reference_CI_IPSL","grass","2065",971.4659687
"China","Reference_CI_IPSL","grass","2070",970.9542585
"China","Reference_CI_IPSL","grass","2075",970.6947587
"China","Reference_CI_IPSL","grass","2080",970.5031747
"China","Reference_CI_IPSL","grass","2085",970.7618392
"China","Reference_CI_IPSL","grass","2090",971.1568253
"China","Reference_CI_IPSL","grass","2095",971.6353185
"China","Reference_CI_IPSL","grass","2100",972.0742334
"China","Reference_CI_IPSL","naturalOther","1990",1228.413247628
"China","Reference_CI_IPSL","naturalOther","2005",1219.847882179
"China","Reference_CI_IPSL","naturalOther","2010",1180.304532489
"China","Reference_CI_IPSL","naturalOther","2015",1157.459673489
"China","Reference_CI_IPSL","naturalOther","2020",1153.557432046
"China","Reference_CI_IPSL","naturalOther","2025",1145.134247692
"China","Reference_CI_IPSL","naturalOther","2030",1142.907269121
"China","Reference_CI_IPSL","naturalOther","2035",1140.766730016
"China","Reference_CI_IPSL","naturalOther","2040",1140.128435573
"China","Reference_CI_IPSL","naturalOther","2045",1139.561332836
"China","Reference_CI_IPSL","naturalOther","2050",1138.891986384
"China","Reference_CI_IPSL","naturalOther","2055",1138.454992988
"China","Reference_CI_IPSL","naturalOther","2060",1137.745326671
"China","Reference_CI_IPSL","naturalOther","2065",1137.858854781
"China","Reference_CI_IPSL","naturalOther","2070",1137.617276281
"China","Reference_CI_IPSL","naturalOther","2075",1137.598716599
"China","Reference_CI_IPSL","naturalOther","2080",1137.376178338
"China","Reference_CI_IPSL","naturalOther","2085",1137.777511031
"China","Reference_CI_IPSL","naturalOther","2090",1138.096816228
"China","Reference_CI_IPSL","naturalOther","2095",1138.272315516
"China","Reference_CI_IPSL","naturalOther","2100",1138.602488945
"China","Reference_CI_IPSL","pasture","1990",3996.25884827
"China","Reference_CI_IPSL","pasture","2005",3924.59163523
"China","Reference_CI_IPSL","pasture","2010",3925.2827901
"China","Reference_CI_IPSL","pasture","2015",3924.59315313
"China","Reference_CI_IPSL","pasture","2020",3916.14970284
"China","Reference_CI_IPSL","pasture","2025",3889.53494104
"China","Reference_CI_IPSL","pasture","2030",3892.51847574
"China","Reference_CI_IPSL","pasture","2035",3900.505021534
"China","Reference_CI_IPSL","pasture","2040",3901.4446163316
"China","Reference_CI_IPSL","pasture","2045",3903.8748524895
"China","Reference_CI_IPSL","pasture","2050",3901.48670122511
"China","Reference_CI_IPSL","pasture","2055",3895.66424552735
"China","Reference_CI_IPSL","pasture","2060",3889.73474637063
"China","Reference_CI_IPSL","pasture","2065",3885.63327971901
"China","Reference_CI_IPSL","pasture","2070",3880.11015048486
