"region","scenario","sector","year","Water_Withdrawal"
"Global","Reference_CI_NorESM","industry","2075",564.699232
"Global","Reference_CI_NorESM","industry","2080",571.961999
"Global","Reference_CI_NorESM","industry","2085",577.829199
"Global","Reference_CI_NorESM","industry","2090",581.802678
"Global","Reference_CI_NorESM","industry","2095",583.900957
"Global","Reference_CI_NorESM","industry","2100",582.842408
"Global","Reference_CI_NorESM","livestock","1990",46.9725048682965
"Global","Reference_CI_NorESM","livestock","2005",75.3949027603572
"Global","Reference_CI_NorESM","livestock","2010",85.2643245824729
"Global","Reference_CI_NorESM","livestock","2015",89.5062369029362
"Global","Reference_CI_NorESM","livestock","2020",97.2866132437652
"Global","Reference_CI_NorESM","livestock","2025",107.754373237685
"Global","Reference_CI_NorESM","livestock","2030",116.821590570796
"Global","Reference_CI_NorESM","livestock","2035",125.421971977005
"Global","Reference_CI_NorESM","livestock","2040",133.326606686789
"Global","Reference_CI_NorESM","livestock","2045",140.794486600454
"Global","Reference_CI_NorESM","livestock","2050",147.96617038476
"Global","Reference_CI_NorESM","livestock","2055",154.396837222534
"Global","Reference_CI_NorESM","livestock","2060",160.084668848616
"Global","Reference_CI_NorESM","livestock","2065",165.430126445557
"Global","Reference_CI_NorESM","livestock","2070",170.522729667
"Global","Reference_CI_NorESM","livestock","2075",175.055141714307
"Global","Reference_CI_NorESM","livestock","2080",179.149594698715
"Global","Reference_CI_NorESM","livestock","2085",182.246708154052
"Global","Reference_CI_NorESM","livestock","2090",184.556049568933
"Global","Reference_CI_NorESM","livestock","2095",186.304929369165
"Global","Reference_CI_NorESM","livestock","2100",187.401006231826
"Global","Reference_CI_NorESM","municipal","1990",317.3076
"Global","Reference_CI_NorESM","municipal","2005",449.763
"Global","Reference_CI_NorESM","municipal","2010",479.7242
"Global","Reference_CI_NorESM","municipal","2015",510.6371
"Global","Reference_CI_NorESM","municipal","2020",526.45021
"Global","Reference_CI_NorESM","municipal","2025",565.06133
"Global","Reference_CI_NorESM","municipal","2030",597.16105
"Global","Reference_CI_NorESM","municipal","2035",624.07035
"Global","Reference_CI_NorESM","municipal","2040",647.38488
"Global","Reference_CI_NorESM","municipal","2045",666.84871
"Global","Reference_CI_NorESM","municipal","2050",682.04932
"Global","Reference_CI_NorESM","municipal","2055",692.09536
"Global","Reference_CI_NorESM","municipal","2060",699.4089
"Global","Reference_CI_NorESM","municipal","2065",705.26137
"Global","Reference_CI_NorESM","municipal","2070",708.55152
"Global","Reference_CI_NorESM","municipal","2075",708.78515
"Global","Reference_CI_NorESM","municipal","2080",707.19822
"Global","Reference_CI_NorESM","municipal","2085",704.19886
"Global","Reference_CI_NorESM","municipal","2090",698.63193
"Global","Reference_CI_NorESM","municipal","2095",691.65199
"Global","Reference_CI_NorESM","municipal","2100",677.84391
"Global","Reference_CI_NorESM","primaryEnergy","1990",20.4299238571154
"Global","Reference_CI_NorESM","primaryEnergy","2005",25.2258950963965
"Global","Reference_CI_NorESM","primaryEnergy","2010",26.063522041682
"Global","Reference_CI_NorESM","primaryEnergy","2015",27.4157682736696
"Global","Reference_CI_NorESM","primaryEnergy","2020",30.3441442557564
"Global","Reference_CI_NorESM","primaryEnergy","2025",31.8765332296895
"Global","Reference_CI_NorESM","primaryEnergy","2030",33.4095259309696
"Global","Reference_CI_NorESM","primaryEnergy","2035",35.3413915955885
"Global","Reference_CI_NorESM","primaryEnergy","2040",38.5860678249995
"Global","Reference_CI_NorESM","primaryEnergy","2045",44.9595888326074
"Global","Reference_CI_NorESM","primaryEnergy","2050",52.2023933241979
"Global","Reference_CI_NorESM","primaryEnergy","2055",58.637568110501
"Global","Reference_CI_NorESM","primaryEnergy","2060",65.457599599613
"Global","Reference_CI_NorESM","primaryEnergy","2065",71.7096403652681
"Global","Reference_CI_NorESM","primaryEnergy","2070",77.550727166172
"Global","Reference_CI_NorESM","primaryEnergy","2075",84.5851462624627
"Global","Reference_CI_NorESM","primaryEnergy","2080",93.1561285092011
"Global","Reference_CI_NorESM","primaryEnergy","2085",100.247201735655
"Global","Reference_CI_NorESM","primaryEnergy","2090",105.987792738705
"Global","Reference_CI_NorESM","primaryEnergy","2095",111.357191790484
"Global","Reference_CI_NorESM","primaryEnergy","2100",119.026419319586
"Taiwan","Reference_CI_NorESM","electricity","1990",0.62767204481
"Taiwan","Reference_CI_NorESM","electricity","2005",1.8496085805028
"Taiwan","Reference_CI_NorESM","electricity","2010",2.062446841305
"Taiwan","Reference_CI_NorESM","electricity","2015",1.996368422
"Taiwan","Reference_CI_NorESM","electricity","2020",2.92915300225737
"Taiwan","Reference_CI_NorESM","electricity","2025",3.32075318538277
"Taiwan","Reference_CI_NorESM","electricity","2030",3.55208188721358
"Taiwan","Reference_CI_NorESM","electricity","2035",3.69320415744438
"Taiwan","Reference_CI_NorESM","electricity","2040",3.70902361681718
"Taiwan","Reference_CI_NorESM","electricity","2045",3.64246923736318
"Taiwan","Reference_CI_NorESM","electricity","2050",3.49948218418981
"Taiwan","Reference_CI_NorESM","electricity","2055",3.28188593141531
"Taiwan","Reference_CI_NorESM","electricity","2060",3.0147292156788
"Taiwan","Reference_CI_NorESM","electricity","2065",2.7805634075922
"Taiwan","Reference_CI_NorESM","electricity","2070",2.5197081908616
"Taiwan","Reference_CI_NorESM","electricity","2075",2.2855968030714
"Taiwan","Reference_CI_NorESM","electricity","2080",1.981517966064
"Taiwan","Reference_CI_NorESM","electricity","2085",1.8307822610863
"Taiwan","Reference_CI_NorESM","electricity","2090",1.77452344665
"Taiwan","Reference_CI_NorESM","electricity","2095",1.7962919696705
"Taiwan","Reference_CI_NorESM","electricity","2100",1.8566137036674
"Taiwan","Reference_CI_NorESM","industry","1990",3.83764
"Taiwan","Reference_CI_NorESM","industry","2005",9.27862
"Taiwan","Reference_CI_NorESM","industry","2010",10.5503
"Taiwan","Reference_CI_NorESM","industry","2015",11.3349
"Taiwan","Reference_CI_NorESM","industry","2020",11.3425
"Taiwan","Reference_CI_NorESM","industry","2025",11.5028
"Taiwan","Reference_CI_NorESM","industry","2030",11.5817
"Taiwan","Reference_CI_NorESM","industry","2035",11.502
"Taiwan","Reference_CI_NorESM","industry","2040",11.43
"Taiwan","Reference_CI_NorESM","industry","2045",11.3525
"Taiwan","Reference_CI_NorESM","industry","2050",11.2842
"Taiwan","Reference_CI_NorESM","industry","2055",11.2291
"Taiwan","Reference_CI_NorESM","industry","2060",11.1885
"Taiwan","Reference_CI_NorESM","industry","2065",11.1875
"Taiwan","Reference_CI_NorESM","industry","2070",11.1921
"Taiwan","Reference_CI_NorESM","industry","2075",11.1995
"Taiwan","Reference_CI_NorESM","industry","2080",11.2144
"Taiwan","Reference_CI_NorESM","industry","2085",11.2253
"Taiwan","Reference_CI_NorESM","industry","2090",11.2404
"Taiwan","Reference_CI_NorESM","industry","2095",11.247
"Taiwan","Reference_CI_NorESM","industry","2100",11.2334
"Taiwan","Reference_CI_NorESM","livestock","1990",0.13623683260012
"Taiwan","Reference_CI_NorESM","livestock","2005",0.12267208847434
"Taiwan","Reference_CI_NorESM","livestock","2010",0.11626901742659
"Taiwan","Reference_CI_NorESM","livestock","2015",0.11954899489696
"Taiwan","Reference_CI_NorESM","livestock","2020",0.12348495163145
"Taiwan","Reference_CI_NorESM","livestock","2025",0.12957916169966
"Taiwan","Reference_CI_NorESM","livestock","2030",0.1320397750853
"Taiwan","Reference_CI_NorESM","livestock","2035",0.13061885986317
"Taiwan","Reference_CI_NorESM","livestock","2040",0.13169290436678
"Taiwan","Reference_CI_NorESM","livestock","2045",0.13287203889277
"Taiwan","Reference_CI_NorESM","livestock","2050",0.13364487757255
"Taiwan","Reference_CI_NorESM","livestock","2055",0.13443649567545
"Taiwan","Reference_CI_NorESM","livestock","2060",0.13526836491569
"Taiwan","Reference_CI_NorESM","livestock","2065",0.13679789851134
"Taiwan","Reference_CI_NorESM","livestock","2070",0.13829669316174
"Taiwan","Reference_CI_NorESM","livestock","2075",0.13942529329794
"Taiwan","Reference_CI_NorESM","livestock","2080",0.14042244246953
"Taiwan","Reference_CI_NorESM","livestock","2085",0.14102584236656
"Taiwan","Reference_CI_NorESM","livestock","2090",0.14161975039527
"Taiwan","Reference_CI_NorESM","livestock","2095",0.14204734517227
"Taiwan","Reference_CI_NorESM","livestock","2100",0.14245396081885
"Taiwan","Reference_CI_NorESM","municipal","1990",2.49
"Taiwan","Reference_CI_NorESM","municipal","2005",3.56
"Taiwan","Reference_CI_NorESM","municipal","2010",3.28
"Taiwan","Reference_CI_NorESM","municipal","2015",3.3323
"Taiwan","Reference_CI_NorESM","municipal","2020",3.42358
"Taiwan","Reference_CI_NorESM","municipal","2025",3.52129
"Taiwan","Reference_CI_NorESM","municipal","2030",3.54426
"Taiwan","Reference_CI_NorESM","municipal","2035",3.55296
"Taiwan","Reference_CI_NorESM","municipal","2040",3.54716
"Taiwan","Reference_CI_NorESM","municipal","2045",3.5192
"Taiwan","Reference_CI_NorESM","municipal","2050",3.46852
"Taiwan","Reference_CI_NorESM","municipal","2055",3.40173
"Taiwan","Reference_CI_NorESM","municipal","2060",3.33501
"Taiwan","Reference_CI_NorESM","municipal","2065",3.30838
"Taiwan","Reference_CI_NorESM","municipal","2070",3.27915
"Taiwan","Reference_CI_NorESM","municipal","2075",3.24316
"Taiwan","Reference_CI_NorESM","municipal","2080",3.19983
"Taiwan","Reference_CI_NorESM","municipal","2085",3.14673
"Taiwan","Reference_CI_NorESM","municipal","2090",3.08662
"Taiwan","Reference_CI_NorESM","municipal","2095",3.02086
"Taiwan","Reference_CI_NorESM","municipal","2100",2.95108
"Taiwan","Reference_CI_NorESM","primaryEnergy","1990",0.180870001389
"Taiwan","Reference_CI_NorESM","primaryEnergy","2005",0.325293243195
"Taiwan","Reference_CI_NorESM","primaryEnergy","2010",0.337018319749
"Taiwan","Reference_CI_NorESM","primaryEnergy","2015",0.323636449392
"Taiwan","Reference_CI_NorESM","primaryEnergy","2020",0.315425406827
"Taiwan","Reference_CI_NorESM","primaryEnergy","2025",0.316458189941
"Taiwan","Reference_CI_NorESM","primaryEnergy","2030",0.311822767003
"Taiwan","Reference_CI_NorESM","primaryEnergy","2035",0.30176395046
"Taiwan","Reference_CI_NorESM","primaryEnergy","2040",0.28719117838
"Taiwan","Reference_CI_NorESM","primaryEnergy","2045",0.26735485568
"Taiwan","Reference_CI_NorESM","primaryEnergy","2050",0.24614163227
"Taiwan","Reference_CI_NorESM","primaryEnergy","2055",0.22987370345
"Taiwan","Reference_CI_NorESM","primaryEnergy","2060",0.21828489705
"Taiwan","Reference_CI_NorESM","primaryEnergy","2065",0.21039328727
"Taiwan","Reference_CI_NorESM","primaryEnergy","2070",0.20160910751
"Taiwan","Reference_CI_NorESM","primaryEnergy","2075",0.18872178193
"Taiwan","Reference_CI_NorESM","primaryEnergy","2080",0.17404845568
"Taiwan","Reference_CI_NorESM","primaryEnergy","2085",0.15969550516
"Taiwan","Reference_CI_NorESM","primaryEnergy","2090",0.14823752099
"Taiwan","Reference_CI_NorESM","primaryEnergy","2095",0.13878557378
"Taiwan","Reference_CI_NorESM","primaryEnergy","2100",0.12969464627
"China","Policy","agriculture","1990",199.57368008864
"China","Policy","agriculture","2005",226.628704882986
"China","Policy","agriculture","2010",262.174297943561
"China","Policy","agriculture","2015",285.003760224123
"China","Policy","agriculture","2020",288.811867522761
"China","Policy","agriculture","2025",291.906967799699
"China","Policy","agriculture","2030",292.657215776526
"China","Policy","agriculture","2035",293.359505403239
"China","Policy","agriculture","2040",290.718682417447
"China","Policy","agriculture","2045",285.870607343847
"China","Policy","agriculture","2050",278.671718645755
"China","Policy","agriculture","2055",272.413298504926
"China","Policy","agriculture","2060",265.897286736402
"China","Policy","agriculture","2065",261.263122578525
"China","Policy","agriculture","2070",255.42764065477
"China","Policy","agriculture","2075",249.149477398773
"China","Policy","agriculture","2080",243.296604930563
"China","Policy","agriculture","2085",236.943922090092
"China","Policy","agriculture","2090",231.366457756035
"China","Policy","agriculture","2095",226.841055116388
"China","Policy","agriculture","2100",221.468775020865
"China","Policy","ces","1990",0
"China","Policy","ces","2005",0
"China","Policy","ces","2010",0
"China","Policy","ces","2015",0
"China","Policy","ces","2020",0
"China","Policy","ces","2025",2.1782595e-06
"China","Policy","ces","2030",1.3467501e-05
"China","Policy","ces","2035",0.00080704654
"China","Policy","ces","2040",0.00852071583271
"China","Policy","ces","2045",0.11419315081
"China","Policy","ces","2050",1.58885546875323
"China","Policy","ces","2055",5.2405773180003
"China","Policy","ces","2060",9.96155547767032
"China","Policy","ces","2065",10.6558433755469
"China","Policy","ces","2070",10.8711907769675
"China","Policy","ces","2075",10.8383126597035
"China","Policy","ces","2080",10.6258766656175
"China","Policy","ces","2085",10.3073923208158
"China","Policy","ces","2090",9.86907759570806
"China","Policy","ces","2095",9.34271535558751
"China","Policy","ces","2100",8.78413147719521
"China","Policy","electricity","1990",16.9695969881387
"China","Policy","electricity","2005",71.3675957536
"China","Policy","electricity","2010",78.107700993088
"China","Policy","electricity","2015",103.07266187777
"China","Policy","electricity","2020",110.13157130384
"China","Policy","electricity","2025",119.183820137693
"China","Policy","electricity","2030",124.431015031516
"China","Policy","electricity","2035",127.753623538366
"China","Policy","electricity","2040",116.144382750887
"China","Policy","electricity","2045",111.351694052524
"China","Policy","electricity","2050",114.196507550242
"China","Policy","electricity","2055",122.407474060992
"China","Policy","electricity","2060",131.45181847112
"China","Policy","electricity","2065",142.268419280998
"China","Policy","electricity","2070",144.010894053146
"China","Policy","electricity","2075",144.150686222689
"China","Policy","electricity","2080",141.88967403207
"China","Policy","electricity","2085",140.249663385154
"China","Policy","electricity","2090",138.973137233829
"China","Policy","electricity","2095",122.603989327998
"China","Policy","electricity","2100",108.86280602454
"China","Policy","industry","1990",33.3152
"China","Policy","industry","2005",99.3557
"China","Policy","industry","2010",122.826
"China","Policy","industry","2015",113.753
"China","Policy","industry","2020",124.376
"China","Policy","industry","2025",135.167
"China","Policy","industry","2030",142
"China","Policy","industry","2035",133.28
"China","Policy","industry","2040",132.342
"China","Policy","industry","2045",130.459
"China","Policy","industry","2050",127.642
"China","Policy","industry","2055",125.081
"China","Policy","industry","2060",122.512
"China","Policy","industry","2065",121.314
"China","Policy","industry","2070",118.826
"China","Policy","industry","2075",115.46
"China","Policy","industry","2080",111.489
"China","Policy","industry","2085",107.286
"China","Policy","industry","2090",103.247
"China","Policy","industry","2095",99.0823
"China","Policy","industry","2100",95.0911
"China","Policy","livestock","1990",11.8233353742816
"China","Policy","livestock","2005",29.938035312787
"China","Policy","livestock","2010",33.977757500006
"China","Policy","livestock","2015",35.533037294581
"China","Policy","livestock","2020",40.034177899617
"China","Policy","livestock","2025",44.53297154506
"China","Policy","livestock","2030",47.488198524922
"China","Policy","livestock","2035",49.400458258939
"China","Policy","livestock","2040",50.358629382574
"China","Policy","livestock","2045",50.623429999789
"China","Policy","livestock","2050",50.224336024367
